question_id,category,engine,repeat_index,vendor,in_universe,measured_subject
Q0037,ELT data pipeline software,claude,1,Airbyte,True,False
Q0037,ELT data pipeline software,claude,1,Airflow,False,False
Q0037,ELT data pipeline software,claude,1,Debezium,False,False
Q0037,ELT data pipeline software,claude,1,Estuary,False,False
Q0037,ELT data pipeline software,claude,1,Fivetran,True,False
Q0037,ELT data pipeline software,claude,1,Great Expectations,False,False
Q0037,ELT data pipeline software,claude,1,Hevo,True,False
Q0037,ELT data pipeline software,claude,1,Hevo Activate,False,False
Q0037,ELT data pipeline software,claude,1,Hevo Data,False,False
Q0037,ELT data pipeline software,claude,1,Informatica,False,False
Q0037,ELT data pipeline software,claude,1,Integrate.io,False,False
Q0037,ELT data pipeline software,claude,1,Matillion,False,False
Q0037,ELT data pipeline software,claude,1,Meltano,False,False
Q0037,ELT data pipeline software,claude,1,Prefect,False,False
Q0037,ELT data pipeline software,claude,1,Qlik Replicate,False,False
Q0037,ELT data pipeline software,claude,1,Stitch,True,False
Q0037,ELT data pipeline software,claude,1,Striim,False,False
Q0037,ELT data pipeline software,claude,1,Talend,False,False
Q0037,ELT data pipeline software,claude,1,dbt,False,False
Q0037,ELT data pipeline software,claude,1,dlt,False,False
Q0037,ELT data pipeline software,google_aio,1,Airbyte,True,False
Q0037,ELT data pipeline software,google_aio,1,Estuary Flow,False,False
Q0037,ELT data pipeline software,google_aio,1,Fivetran,True,False
Q0037,ELT data pipeline software,google_aio,1,Hevo,True,False
Q0037,ELT data pipeline software,google_aio,1,Hevo Data,False,False
Q0037,ELT data pipeline software,google_aio,1,Matillion,False,False
Q0037,ELT data pipeline software,google_aio,1,Meltano,False,False
Q0037,ELT data pipeline software,google_aio,1,Rivery,False,False
Q0037,ELT data pipeline software,google_aio,1,Stitch,True,False
Q0037,ELT data pipeline software,google_aio,1,dlt,False,False
Q0037,ELT data pipeline software,perplexity,1,Airbyte,True,False
Q0037,ELT data pipeline software,perplexity,1,Estuary,False,False
Q0037,ELT data pipeline software,perplexity,1,Fivetran,True,False
Q0037,ELT data pipeline software,perplexity,1,Hevo,True,False
Q0037,ELT data pipeline software,perplexity,1,Hevo Data,False,False
Q0037,ELT data pipeline software,perplexity,1,Integrate.io,False,False
Q0037,ELT data pipeline software,perplexity,1,Matillion,False,False
Q0037,ELT data pipeline software,perplexity,1,Meltano,False,False
Q0037,ELT data pipeline software,perplexity,1,Portable,False,False
Q0037,ELT data pipeline software,perplexity,1,Rivery,False,False
Q0037,ELT data pipeline software,perplexity,1,RudderStack,True,True
Q0037,ELT data pipeline software,perplexity,1,Stitch,True,False
Q0037,ELT data pipeline software,perplexity,1,Weld,True,True
Q0037,ELT data pipeline software,perplexity,1,dlt,False,False
Q0038,ELT data pipeline software,claude,1,Airbyte,True,False
Q0038,ELT data pipeline software,claude,1,ClickHouse,False,False
Q0038,ELT data pipeline software,claude,1,CockroachDB,False,False
Q0038,ELT data pipeline software,claude,1,Elasticsearch,False,False
Q0038,ELT data pipeline software,claude,1,Fivetran,True,False
Q0038,ELT data pipeline software,google_aio,1,Airbyte,True,False
Q0038,ELT data pipeline software,google_aio,1,Airbyte Cloud,False,False
Q0038,ELT data pipeline software,google_aio,1,Fivetran,True,False
Q0038,ELT data pipeline software,perplexity,1,Airbyte,True,False
Q0038,ELT data pipeline software,perplexity,1,Airbyte Cloud,False,False
Q0038,ELT data pipeline software,perplexity,1,Fivetran,True,False
Q0039,ELT data pipeline software,claude,1,Airbyte,True,False
Q0039,ELT data pipeline software,claude,1,Facebook Ads,False,False
Q0039,ELT data pipeline software,claude,1,Fivetran,True,False
Q0039,ELT data pipeline software,claude,1,Google Ads,False,False
Q0039,ELT data pipeline software,claude,1,Hevo,True,False
Q0039,ELT data pipeline software,claude,1,Hevo Data,False,False
Q0039,ELT data pipeline software,claude,1,HubSpot,False,False
Q0039,ELT data pipeline software,claude,1,HubSpot CRM,False,False
Q0039,ELT data pipeline software,claude,1,Looker,True,False
Q0039,ELT data pipeline software,claude,1,Mailchimp,False,False
Q0039,ELT data pipeline software,claude,1,Pipedrive,False,False
Q0039,ELT data pipeline software,claude,1,Power BI,False,False
Q0039,ELT data pipeline software,claude,1,Salesforce,False,False
Q0039,ELT data pipeline software,claude,1,Stitch,True,False
Q0039,ELT data pipeline software,claude,1,Tableau,False,False
Q0039,ELT data pipeline software,claude,1,dbt,False,False
Q0039,ELT data pipeline software,google_aio,1,Amazon Redshift,False,False
Q0039,ELT data pipeline software,google_aio,1,Fivetran,True,False
Q0039,ELT data pipeline software,google_aio,1,Google Ads,False,False
Q0039,ELT data pipeline software,google_aio,1,Google BigQuery,False,False
Q0039,ELT data pipeline software,google_aio,1,HubSpot,False,False
Q0039,ELT data pipeline software,google_aio,1,Salesforce,False,False
Q0039,ELT data pipeline software,google_aio,1,Snowflake,False,False
Q0039,ELT data pipeline software,google_aio,1,dbt,False,False
Q0039,ELT data pipeline software,perplexity,1,Adobe,True,False
Q0039,ELT data pipeline software,perplexity,1,Adobe Analytics,False,False
Q0039,ELT data pipeline software,perplexity,1,Airbyte,True,False
Q0039,ELT data pipeline software,perplexity,1,Airflow,False,False
Q0039,ELT data pipeline software,perplexity,1,Amplitude,False,False
Q0039,ELT data pipeline software,perplexity,1,BigQuery,False,False
Q0039,ELT data pipeline software,perplexity,1,Braze,False,False
Q0039,ELT data pipeline software,perplexity,1,Census,False,False
Q0039,ELT data pipeline software,perplexity,1,DV360,False,False
Q0039,ELT data pipeline software,perplexity,1,Dagster,False,False
Q0039,ELT data pipeline software,perplexity,1,Databricks,False,False
Q0039,ELT data pipeline software,perplexity,1,Databricks SQL,False,False
Q0039,ELT data pipeline software,perplexity,1,Fivetran,True,False
Q0039,ELT data pipeline software,perplexity,1,Fivetran Activations,False,False
Q0039,ELT data pipeline software,perplexity,1,Google Ads,False,False
Q0039,ELT data pipeline software,perplexity,1,Google Analytics,True,False
Q0039,ELT data pipeline software,perplexity,1,Hevo,True,False
Q0039,ELT data pipeline software,perplexity,1,Hevo Data,False,False
Q0039,ELT data pipeline software,perplexity,1,Hightouch,False,False
Q0039,ELT data pipeline software,perplexity,1,HubSpot,False,False
Q0039,ELT data pipeline software,perplexity,1,Iterable,False,False
Q0039,ELT data pipeline software,perplexity,1,Klaviyo,True,False
Q0039,ELT data pipeline software,perplexity,1,LinkedIn Ads,False,False
Q0039,ELT data pipeline software,perplexity,1,Looker,True,False
Q0039,ELT data pipeline software,perplexity,1,Mailchimp,False,False
Q0039,ELT data pipeline software,perplexity,1,Marketo,False,False
Q0039,ELT data pipeline software,perplexity,1,Matillion,False,False
Q0039,ELT data pipeline software,perplexity,1,Meta Ads,False,False
Q0039,ELT data pipeline software,perplexity,1,Mixpanel,False,False
Q0039,ELT data pipeline software,perplexity,1,Mode,False,False
Q0039,ELT data pipeline software,perplexity,1,Pipedrive,False,False
Q0039,ELT data pipeline software,perplexity,1,Power BI,False,False
Q0039,ELT data pipeline software,perplexity,1,Prefect,False,False
Q0039,ELT data pipeline software,perplexity,1,Redshift,False,False
Q0039,ELT data pipeline software,perplexity,1,Rivery,False,False
Q0039,ELT data pipeline software,perplexity,1,Salesforce,False,False
Q0039,ELT data pipeline software,perplexity,1,Snapchat,False,False
Q0039,ELT data pipeline software,perplexity,1,Snowflake,False,False
Q0039,ELT data pipeline software,perplexity,1,Stitch,True,False
Q0039,ELT data pipeline software,perplexity,1,Stripe,False,False
Q0039,ELT data pipeline software,perplexity,1,Tableau,False,False
Q0039,ELT data pipeline software,perplexity,1,TikTok,False,False
Q0039,ELT data pipeline software,perplexity,1,Windsor.ai,False,False
Q0039,ELT data pipeline software,perplexity,1,Zendesk,True,False
Q0039,ELT data pipeline software,perplexity,1,Zendesk Sell,False,False
Q0039,ELT data pipeline software,perplexity,1,dbt,False,False
Q0040,ELT data pipeline software,claude,1,Airbyte,True,False
Q0040,ELT data pipeline software,claude,1,Airbyte Cloud,False,False
Q0040,ELT data pipeline software,claude,1,Fivetran,True,False
Q0040,ELT data pipeline software,claude,1,Hevo,True,False
Q0040,ELT data pipeline software,claude,1,Informatica,False,False
Q0040,ELT data pipeline software,claude,1,Matillion,False,False
Q0040,ELT data pipeline software,claude,1,Qlik Talend,False,False
Q0040,ELT data pipeline software,claude,1,Stitch,True,False
Q0040,ELT data pipeline software,claude,1,Weld,True,True
Q0040,ELT data pipeline software,perplexity,1,Airbyte,True,False
Q0040,ELT data pipeline software,perplexity,1,Fivetran,True,False
Q0040,ELT data pipeline software,perplexity,1,Hevo,True,False
Q0040,ELT data pipeline software,perplexity,1,Stitch,True,False
Q0041,ELT data pipeline software,claude,1,Airbyte,True,False
Q0041,ELT data pipeline software,claude,1,BladePipe,False,False
Q0041,ELT data pipeline software,claude,1,Debezium,False,False
Q0041,ELT data pipeline software,claude,1,Estuary,False,False
Q0041,ELT data pipeline software,claude,1,Fivetran,True,False
Q0041,ELT data pipeline software,claude,1,Hevo,True,False
Q0041,ELT data pipeline software,claude,1,Kafka,False,False
Q0041,ELT data pipeline software,claude,1,Spark,False,False
Q0041,ELT data pipeline software,claude,1,dbt,False,False
Q0041,ELT data pipeline software,claude,1,dbt Labs,False,False
Q0041,ELT data pipeline software,google_aio,1,Airbyte,True,False
Q0041,ELT data pipeline software,google_aio,1,Estuary Flow,False,False
Q0041,ELT data pipeline software,google_aio,1,Fivetran,True,False
Q0041,ELT data pipeline software,google_aio,1,Salesforce,False,False
Q0041,ELT data pipeline software,google_aio,1,Stripe,False,False
Q0041,ELT data pipeline software,perplexity,1,Airbyte,True,False
Q0041,ELT data pipeline software,perplexity,1,Airbyte Cloud,False,False
Q0041,ELT data pipeline software,perplexity,1,BigQuery,False,False
Q0041,ELT data pipeline software,perplexity,1,BladePipe,False,False
Q0041,ELT data pipeline software,perplexity,1,Databricks,False,False
Q0041,ELT data pipeline software,perplexity,1,Databricks SQL,False,False
Q0041,ELT data pipeline software,perplexity,1,Debezium,False,False
Q0041,ELT data pipeline software,perplexity,1,Estuary Flow,False,False
Q0041,ELT data pipeline software,perplexity,1,Fivetran,True,False
Q0041,ELT data pipeline software,perplexity,1,Flink,False,False
Q0041,ELT data pipeline software,perplexity,1,Hevo,True,False
Q0041,ELT data pipeline software,perplexity,1,Integrate.io,False,False
Q0041,ELT data pipeline software,perplexity,1,Kafka,False,False
Q0041,ELT data pipeline software,perplexity,1,Lightdash,False,False
Q0041,ELT data pipeline software,perplexity,1,Looker,True,False
Q0041,ELT data pipeline software,perplexity,1,Matillion,False,False
Q0041,ELT data pipeline software,perplexity,1,Metabase,False,False
Q0041,ELT data pipeline software,perplexity,1,Power BI,False,False
Q0041,ELT data pipeline software,perplexity,1,Redshift,False,False
Q0041,ELT data pipeline software,perplexity,1,Snowflake,False,False
Q0041,ELT data pipeline software,perplexity,1,Spark Structured Streaming,False,False
Q0041,ELT data pipeline software,perplexity,1,Stitch,True,False
Q0041,ELT data pipeline software,perplexity,1,Tableau,False,False
Q0041,ELT data pipeline software,perplexity,1,Weld,True,True
Q0041,ELT data pipeline software,perplexity,1,dbt,False,False
Q0042,ELT data pipeline software,claude,1,Airbyte,True,False
Q0042,ELT data pipeline software,claude,1,Coupler.io,False,False
Q0042,ELT data pipeline software,claude,1,Estuary,False,False
Q0042,ELT data pipeline software,claude,1,Fivetran,True,False
Q0042,ELT data pipeline software,claude,1,Hevo,True,False
Q0042,ELT data pipeline software,claude,1,Hevo Data,False,False
Q0042,ELT data pipeline software,claude,1,Integrate.io,False,False
Q0042,ELT data pipeline software,claude,1,Matillion,False,False
Q0042,ELT data pipeline software,claude,1,Meltano,False,False
Q0042,ELT data pipeline software,claude,1,Rivery,False,False
Q0042,ELT data pipeline software,claude,1,Stitch,True,False
Q0042,ELT data pipeline software,google_aio,1,Airbyte,True,False
Q0042,ELT data pipeline software,google_aio,1,Fivetran,True,False
Q0042,ELT data pipeline software,google_aio,1,Hevo,True,False
Q0042,ELT data pipeline software,google_aio,1,Hevo Data,False,False
Q0042,ELT data pipeline software,google_aio,1,Matillion,False,False
Q0042,ELT data pipeline software,google_aio,1,Skyvia,False,False
Q0042,ELT data pipeline software,google_aio,1,Stitch,True,False
Q0042,ELT data pipeline software,perplexity,1,Airbyte,True,False
Q0042,ELT data pipeline software,perplexity,1,Fivetran,True,False
Q0042,ELT data pipeline software,perplexity,1,Hevo,True,False
Q0042,ELT data pipeline software,perplexity,1,Hevo Data,False,False
Q0042,ELT data pipeline software,perplexity,1,Integrate.io,False,False
Q0042,ELT data pipeline software,perplexity,1,Stitch,True,False
Q0042,ELT data pipeline software,perplexity,1,Weld,True,True
Q0043,PDF editor,claude,1,Acrobat Sign,False,False
Q0043,PDF editor,claude,1,Acrobat Studio,False,False
Q0043,PDF editor,claude,1,Adobe,True,False
Q0043,PDF editor,claude,1,Adobe Acrobat,True,False
Q0043,PDF editor,claude,1,Anvil,False,False
Q0043,PDF editor,claude,1,DocHub,False,False
Q0043,PDF editor,claude,1,Foxit,True,False
Q0043,PDF editor,claude,1,Foxit PDF Editor,False,False
Q0043,PDF editor,claude,1,Nitro,True,False
Q0043,PDF editor,claude,1,Nitro PDF,False,False
Q0043,PDF editor,claude,1,pdfFiller,False,False
Q0043,PDF editor,google_aio,1,Adobe,True,False
Q0043,PDF editor,google_aio,1,Adobe Acrobat,True,False
Q0043,PDF editor,google_aio,1,Adobe Acrobat Pro,False,False
Q0043,PDF editor,google_aio,1,BambooHR,False,False
Q0043,PDF editor,google_aio,1,DocHub,False,False
Q0043,PDF editor,google_aio,1,Foxit,True,False
Q0043,PDF editor,google_aio,1,Foxit PDF Editor,False,False
Q0043,PDF editor,google_aio,1,Workday,False,False
Q0043,PDF editor,google_aio,1,pdfFiller,False,False
Q0043,PDF editor,perplexity,1,Acrobat Sign,False,False
Q0043,PDF editor,perplexity,1,Adobe,True,False
Q0043,PDF editor,perplexity,1,Adobe Acrobat,True,False
Q0043,PDF editor,perplexity,1,Adobe Acrobat Services,False,False
Q0043,PDF editor,perplexity,1,Anvil,False,False
Q0043,PDF editor,perplexity,1,Foxit,True,False
Q0043,PDF editor,perplexity,1,Foxit PDF Editor,False,False
Q0043,PDF editor,perplexity,1,Nitro,True,False
Q0043,PDF editor,perplexity,1,Nitro PDF,False,False
Q0043,PDF editor,perplexity,1,PDFWix,False,False
Q0043,PDF editor,perplexity,1,PDFasset,False,False
Q0043,PDF editor,perplexity,1,SimplePDF,False,False
Q0043,PDF editor,perplexity,1,pdfFiller,False,False
Q0044,PDF editor,claude,1,Adobe,True,False
Q0044,PDF editor,claude,1,Adobe Acrobat,True,False
Q0044,PDF editor,claude,1,Foxit,True,False
Q0044,PDF editor,claude,1,Foxit PDF Editor,False,False
Q0044,PDF editor,claude,1,Kofax Power PDF,False,False
